product_id,category,price_band,product_return_rate,variant_size_mismatch_rate,top_return_reason,top_return_reason_enc,review_fit_sentiment,customer_total_returns,customer_lifetime_orders,customer_category_return_rate,will_return
p010,home_appliances,budget,0.1,0.0,defective,0,0.0125,30,81,0.4816,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.2978,10,63,0.2693,0
p014,electronics,premium,0.05,0.0,defective,0,-0.2701,25,74,0.4314,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4075,2,83,0.0215,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.113,24,116,0.1988,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3848,14,31,0.5144,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4664,7,34,0.37,0
p009,home,budget,0.15,0.0,not_as_described,2,0.1377,25,27,0.8728,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0635,15,28,0.6722,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.0686,11,23,0.4166,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.0906,20,38,0.9157,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.0066,13,93,0.24,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.4019,2,90,0.027,0
p014,electronics,premium,0.05,0.0,defective,0,0.357,20,28,1.0,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2416,9,58,0.1487,0
p009,home,budget,0.15,0.0,not_as_described,2,0.3546,11,71,0.1965,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.4713,29,80,0.5685,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.0637,6,96,0.0963,0
p009,home,budget,0.15,1.0,not_as_described,2,0.1809,20,48,0.4667,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1308,25,81,0.5489,1
p016,sports,budget,0.06,1.0,not_as_described,2,-0.2446,8,41,0.2801,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.0924,27,81,0.4416,0
p012,electronics,mid,0.1,0.0,defective,0,0.4536,10,107,0.1025,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1563,30,120,0.3092,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.041,2,95,0.0309,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0996,0,20,0.0,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4547,8,75,0.1624,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4832,20,95,0.1889,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1471,19,68,0.2839,0
p008,electronics,budget,0.13,0.0,defective,0,0.1017,26,73,0.2907,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3625,20,79,0.3074,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1422,3,26,0.1452,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.0734,9,94,0.1425,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.446,2,16,0.1112,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2342,20,77,0.3385,0
p004,apparel,mid,0.28,1.0,wrong_size,1,0.0563,24,83,0.3908,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.2939,13,96,0.2036,0
p020,apparel,mid,0.24,1.0,wrong_size,1,0.0385,9,44,0.3436,0
p009,home,budget,0.15,1.0,not_as_described,2,0.3324,0,54,0.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1065,10,32,0.5497,0
p020,apparel,mid,0.24,0.0,wrong_size,1,-0.2221,20,71,0.4587,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1732,23,46,0.6016,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3744,16,32,0.7157,0
p006,home_appliances,mid,0.09,1.0,defective,0,0.0499,30,72,0.4182,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.237,0,80,0.0,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1082,14,96,0.2088,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.0025,17,49,0.5295,0
p008,electronics,budget,0.13,0.0,defective,0,0.1635,2,21,0.1359,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.2258,3,22,0.1476,0
p006,home_appliances,mid,0.09,1.0,defective,0,-0.2411,12,25,0.6197,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.4266,21,75,0.3291,0
p007,apparel,mid,0.07,0.0,not_as_described,2,0.0548,0,23,0.0,0
p010,home_appliances,budget,0.1,1.0,defective,0,0.1174,15,94,0.2234,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.3088,19,23,1.0,1
p003,home_appliances,mid,0.11,0.0,defective,0,-0.2332,28,56,0.4147,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.0919,8,70,0.1142,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.0999,13,79,0.2874,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1701,30,81,0.3344,0
p013,apparel,mid,0.19,0.0,wrong_size,1,0.0159,13,71,0.2241,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2062,13,39,0.4557,1
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.1961,30,96,0.3291,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.0435,12,16,0.686,1
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.4855,6,91,0.0773,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0428,22,65,0.3431,0
p012,electronics,mid,0.1,0.0,defective,0,0.1488,9,87,0.1047,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0458,18,101,0.2177,0
p002,apparel,mid,0.22,0.0,wrong_size,1,-0.3788,25,89,0.3648,1
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.515,10,86,0.1375,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0222,29,89,0.3533,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3639,10,93,0.0878,0
p010,home_appliances,budget,0.1,1.0,defective,0,0.3197,10,107,0.1071,0
p012,electronics,mid,0.1,0.0,defective,0,0.2129,9,99,0.1622,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3604,30,110,0.2462,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.3498,7,29,0.2143,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.328,29,118,0.4099,1
p003,home_appliances,mid,0.11,0.0,defective,0,0.0036,8,51,0.2334,0
p020,apparel,mid,0.24,0.0,wrong_size,1,-0.047,14,30,0.4323,0
p019,home,premium,0.08,0.0,not_as_described,2,0.0823,21,37,0.7502,0
p010,home_appliances,budget,0.1,1.0,defective,0,0.313,24,118,0.2609,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.2376,21,104,0.31,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.1497,0,86,0.0,0
p020,apparel,mid,0.24,1.0,wrong_size,1,0.1444,24,92,0.3428,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4334,27,92,0.2658,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.1686,24,76,0.312,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1076,4,64,0.1048,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.5344,0,61,0.0,0
p008,electronics,budget,0.13,0.0,defective,0,0.1063,13,41,0.3014,1
p010,home_appliances,budget,0.1,0.0,defective,0,0.0381,3,10,0.4346,0
p009,home,budget,0.15,0.0,not_as_described,2,0.0469,19,55,0.4593,0
p015,beauty,budget,0.04,1.0,not_as_described,2,-0.2714,30,45,0.6797,0
p014,electronics,premium,0.05,0.0,defective,0,0.2727,3,39,0.079,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.3286,23,112,0.2194,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.2604,23,24,0.857,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.0343,5,46,0.161,0
p018,electronics,budget,0.05,0.0,defective,0,-0.0889,15,70,0.243,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0906,19,65,0.5173,0
p001,electronics,premium,0.08,0.0,defective,0,0.3683,26,29,1.0,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.4643,24,37,0.5838,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.3622,21,84,0.2634,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.2834,3,38,0.1173,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.1621,21,40,0.6075,0
p019,home,premium,0.08,0.0,not_as_described,2,0.0022,6,102,0.0523,0
p017,home_appliances,premium,0.04,0.0,defective,0,-0.0209,30,98,0.2985,0
p011,accessories,mid,0.09,1.0,not_as_described,2,0.1161,30,66,0.5042,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0224,13,72,0.2468,0
p012,electronics,mid,0.1,0.0,defective,0,0.1185,29,117,0.2348,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2875,9,72,0.136,1
p003,home_appliances,mid,0.11,0.0,defective,0,0.2282,1,64,0.0173,1
p006,home_appliances,mid,0.09,0.0,defective,0,0.4668,11,48,0.3633,0
p018,electronics,budget,0.05,0.0,defective,0,0.1682,8,27,0.5321,1
p002,apparel,mid,0.22,0.0,wrong_size,1,-0.4138,15,61,0.2579,0
p008,electronics,budget,0.13,0.0,defective,0,0.0487,29,68,0.5958,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1434,21,120,0.1749,0
p008,electronics,budget,0.13,0.0,defective,0,0.3259,18,99,0.2293,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.2481,16,73,0.3275,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.43,14,68,0.3627,1
p016,sports,budget,0.06,0.0,not_as_described,2,0.3293,2,99,0.019,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.2572,19,89,0.3629,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.282,21,22,1.0,0
p001,electronics,premium,0.08,0.0,defective,0,0.3576,8,92,0.0789,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1087,27,35,0.7108,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1909,16,35,0.6227,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2948,9,90,0.1111,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.2032,3,12,0.2,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.7443,15,19,1.0,1
p019,home,premium,0.08,0.0,not_as_described,2,0.3573,5,36,0.228,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3548,13,32,0.5835,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.51,23,113,0.2741,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3399,11,97,0.1219,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0115,4,8,0.5417,0
p018,electronics,budget,0.05,1.0,defective,0,0.4256,20,105,0.2705,0
p019,home,premium,0.08,0.0,not_as_described,2,0.3847,8,10,1.0,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.2247,16,25,0.6237,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.2454,8,106,0.1101,0
p019,home,premium,0.08,0.0,not_as_described,2,0.2668,30,91,0.4635,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0215,4,94,0.0478,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.2228,1,5,0.3304,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4338,10,108,0.0955,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.2485,23,73,0.4902,0
p001,electronics,premium,0.08,0.0,defective,0,0.1852,27,123,0.1916,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.1626,3,93,0.0403,0
p007,apparel,mid,0.07,1.0,not_as_described,2,-0.0578,15,72,0.3081,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.223,2,77,0.0214,1
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.728,11,111,0.1197,1
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0183,6,33,0.2492,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3992,25,34,0.9109,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.1985,9,22,0.3755,1
p007,apparel,mid,0.07,1.0,not_as_described,2,0.0724,29,62,0.5568,1
p003,home_appliances,mid,0.11,0.0,defective,0,0.189,17,91,0.1945,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4495,17,107,0.2688,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4104,1,45,0.0271,0
p020,apparel,mid,0.24,0.0,wrong_size,1,0.1123,26,120,0.2447,1
p009,home,budget,0.15,0.0,not_as_described,2,0.3125,25,98,0.4348,1
p012,electronics,mid,0.1,1.0,defective,0,0.1411,19,114,0.2354,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.0198,3,8,0.4862,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1431,0,8,0.0,0
p009,home,budget,0.15,0.0,not_as_described,2,0.2564,17,79,0.1834,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4228,3,60,0.0459,0
p017,home_appliances,premium,0.04,1.0,defective,0,-0.292,29,37,0.8137,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2545,25,27,1.0,1
p009,home,budget,0.15,0.0,not_as_described,2,0.4123,9,15,0.6685,0
p020,apparel,mid,0.24,0.0,wrong_size,1,-0.7236,12,74,0.2364,0
p013,apparel,mid,0.19,0.0,wrong_size,1,0.0588,22,117,0.3034,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.1215,24,95,0.276,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1975,1,46,0.037,0
p004,apparel,mid,0.28,0.0,wrong_size,1,-0.5892,26,93,0.2881,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.063,1,32,0.0468,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4721,8,44,0.2524,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2645,15,18,1.0,1
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.037,17,24,1.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3058,29,63,0.7412,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3019,27,82,0.5211,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4927,30,123,0.4226,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.1094,5,54,0.1173,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.1569,2,34,0.0924,1
p010,home_appliances,budget,0.1,0.0,defective,0,0.3173,8,93,0.0904,1
p010,home_appliances,budget,0.1,0.0,defective,0,-0.2862,26,60,0.714,1
p008,electronics,budget,0.13,0.0,defective,0,-0.2531,15,97,0.2543,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.3294,30,39,0.9542,1
p009,home,budget,0.15,0.0,not_as_described,2,0.2248,7,88,0.0775,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0461,5,93,0.0703,0
p002,apparel,mid,0.22,0.0,wrong_size,1,-0.7839,30,122,0.4406,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2127,17,109,0.1317,0
p014,electronics,premium,0.05,0.0,defective,0,0.3633,2,33,0.0609,0
p018,electronics,budget,0.05,0.0,defective,0,0.3305,13,50,0.2452,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.2643,15,53,0.4024,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2726,3,81,0.0375,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2256,30,58,0.6097,1
p016,sports,budget,0.06,0.0,not_as_described,2,0.1523,30,40,1.0,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3386,17,111,0.1411,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4289,10,45,0.2211,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2545,7,66,0.1182,0
p019,home,premium,0.08,1.0,not_as_described,2,-0.0102,2,48,0.0567,0
p013,apparel,mid,0.19,0.0,wrong_size,1,0.1867,25,79,0.3259,0
p013,apparel,mid,0.19,0.0,wrong_size,1,-0.0041,21,96,0.3207,0
p001,electronics,premium,0.08,0.0,defective,0,0.0954,13,67,0.2532,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.5366,28,87,0.2625,0
p009,home,budget,0.15,1.0,not_as_described,2,-0.1665,4,9,0.7262,1
p011,accessories,mid,0.09,0.0,not_as_described,2,0.1456,28,83,0.3894,0
p008,electronics,budget,0.13,0.0,defective,0,0.4953,28,72,0.5411,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2926,30,88,0.5832,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1716,22,40,0.8434,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2195,4,5,1.0,0
p009,home,budget,0.15,0.0,not_as_described,2,-0.2225,16,109,0.2038,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.3753,18,85,0.3594,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.3512,10,107,0.0914,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.0485,13,80,0.1752,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.6307,9,45,0.2573,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.1345,29,59,0.7208,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.1319,0,77,0.0,0
p012,electronics,mid,0.1,0.0,defective,0,0.4583,26,30,1.0,0
p009,home,budget,0.15,0.0,not_as_described,2,0.2651,26,85,0.3349,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.0772,15,49,0.2715,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.1056,23,52,0.6756,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0467,22,111,0.221,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2715,6,78,0.1124,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.2387,4,80,0.0588,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.6014,26,50,0.7975,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1332,0,56,0.0,0
p019,home,premium,0.08,0.0,not_as_described,2,-0.021,19,68,0.3998,0
p007,apparel,mid,0.07,0.0,not_as_described,2,-0.3098,26,56,0.7777,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4703,17,79,0.2357,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2073,13,71,0.2061,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.4057,11,101,0.1305,0
p016,sports,budget,0.06,1.0,not_as_described,2,-0.0857,19,72,0.3925,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0459,1,73,0.0215,0
p019,home,premium,0.08,0.0,not_as_described,2,0.2825,12,46,0.4467,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1668,9,67,0.1625,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1318,30,109,0.3883,0
p012,electronics,mid,0.1,0.0,defective,0,0.3135,2,102,0.0295,0
p015,beauty,budget,0.04,0.0,not_as_described,2,-0.1744,16,43,0.4324,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1275,9,30,0.5132,0
p001,electronics,premium,0.08,0.0,defective,0,0.1012,27,30,1.0,0
p005,electronics,premium,0.06,0.0,not_as_described,2,0.2505,9,48,0.1545,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2924,26,75,0.5045,0
p001,electronics,premium,0.08,0.0,defective,0,0.0323,2,67,0.0454,1
p016,sports,budget,0.06,0.0,not_as_described,2,0.3652,3,98,0.0425,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0671,13,79,0.254,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0251,12,50,0.2951,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.4612,12,15,1.0,0
p015,beauty,budget,0.04,1.0,not_as_described,2,0.317,14,43,0.4486,0
p009,home,budget,0.15,0.0,not_as_described,2,0.4807,20,60,0.3775,1
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.3968,27,90,0.418,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2924,1,100,0.0129,0
p008,electronics,budget,0.13,0.0,defective,0,-0.0855,22,95,0.3239,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0425,17,81,0.2336,0
p011,accessories,mid,0.09,1.0,not_as_described,2,-0.1982,29,43,0.8266,1
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2688,5,31,0.1996,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.4006,15,33,0.7041,1
p019,home,premium,0.08,0.0,not_as_described,2,0.4116,23,110,0.224,0
p004,apparel,mid,0.28,0.0,wrong_size,1,0.152,9,76,0.1759,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.2974,15,75,0.2021,0
p004,apparel,mid,0.28,1.0,wrong_size,1,-0.3837,16,108,0.2414,1
p001,electronics,premium,0.08,0.0,defective,0,0.1302,9,99,0.0898,0
p014,electronics,premium,0.05,0.0,defective,0,0.1473,14,91,0.1471,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3945,29,54,0.5771,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.1328,19,118,0.1937,0
p014,electronics,premium,0.05,0.0,defective,0,-0.0896,4,18,0.3401,1
p016,sports,budget,0.06,0.0,not_as_described,2,-0.0782,10,84,0.1871,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.1268,6,28,0.172,0
p011,accessories,mid,0.09,1.0,not_as_described,2,-0.2378,4,26,0.1962,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.4974,25,82,0.3736,0
p020,apparel,mid,0.24,0.0,wrong_size,1,-0.445,12,61,0.3096,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.4564,28,106,0.4338,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3312,26,82,0.4314,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3843,20,65,0.3009,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.4515,6,85,0.096,0
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.2138,6,63,0.1106,1
p010,home_appliances,budget,0.1,1.0,defective,0,-0.08,16,18,1.0,0
p018,electronics,budget,0.05,1.0,defective,0,0.1577,22,55,0.4297,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2999,19,100,0.2384,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1774,1,49,0.0169,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0547,2,56,0.0584,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.2241,27,97,0.2999,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.2777,28,119,0.2281,0
p018,electronics,budget,0.05,0.0,defective,0,-0.248,12,66,0.2978,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.0796,23,58,0.3505,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.2974,5,87,0.0889,0
p003,home_appliances,mid,0.11,0.0,defective,0,0.153,10,70,0.1955,0
p001,electronics,premium,0.08,0.0,defective,0,0.2013,5,99,0.0448,1
p002,apparel,mid,0.22,1.0,wrong_size,1,-0.0757,6,88,0.0801,1
p016,sports,budget,0.06,0.0,not_as_described,2,0.0034,23,120,0.2948,0
p006,home_appliances,mid,0.09,0.0,defective,0,-0.0818,18,59,0.3704,0
p010,home_appliances,budget,0.1,0.0,defective,0,0.163,22,79,0.2965,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4597,26,107,0.3613,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.154,18,45,0.7175,0
p006,home_appliances,mid,0.09,0.0,defective,0,0.2945,10,100,0.1768,0
p011,accessories,mid,0.09,1.0,not_as_described,2,-0.2078,8,36,0.2817,0
p013,apparel,mid,0.19,1.0,wrong_size,1,-0.4221,4,64,0.0867,0
p008,electronics,budget,0.13,0.0,defective,0,-0.2937,22,36,0.8736,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.1698,20,33,0.5982,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.048,14,93,0.1891,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2428,8,101,0.0929,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.2225,3,57,0.0645,0
p020,apparel,mid,0.24,0.0,wrong_size,1,0.1428,5,44,0.1917,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.4763,4,89,0.0509,0
p016,sports,budget,0.06,0.0,not_as_described,2,-0.2993,25,70,0.4495,1
p007,apparel,mid,0.07,0.0,not_as_described,2,-0.3635,9,20,0.4431,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.4553,27,127,0.2496,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.3651,22,50,0.7536,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.0199,12,29,0.4628,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.2359,19,70,0.3621,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.0102,28,106,0.2584,0
p014,electronics,premium,0.05,1.0,defective,0,-0.1159,19,116,0.1963,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.1561,9,65,0.1236,0
p017,home_appliances,premium,0.04,0.0,defective,0,0.0374,21,83,0.2112,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2247,14,25,0.6419,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.249,5,46,0.1009,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.2937,13,112,0.0992,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3753,16,64,0.3953,0
p005,electronics,premium,0.06,0.0,not_as_described,2,-0.236,13,82,0.2473,1
p015,beauty,budget,0.04,0.0,not_as_described,2,0.064,6,72,0.1344,1
p003,home_appliances,mid,0.11,1.0,defective,0,0.1795,3,66,0.0573,0
p019,home,premium,0.08,1.0,not_as_described,2,-0.0862,21,59,0.5577,0
p009,home,budget,0.15,1.0,not_as_described,2,-0.2107,14,56,0.2744,0
p011,accessories,mid,0.09,1.0,not_as_described,2,0.2814,7,30,0.2063,0
p019,home,premium,0.08,0.0,not_as_described,2,0.3605,11,70,0.234,0
p015,beauty,budget,0.04,1.0,not_as_described,2,0.1875,1,11,0.1024,0
p016,sports,budget,0.06,1.0,not_as_described,2,0.442,12,78,0.2739,0
p019,home,premium,0.08,0.0,not_as_described,2,0.2223,0,24,0.0,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4959,30,45,1.0,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3086,22,29,0.8908,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.4278,8,73,0.1613,0
p003,home_appliances,mid,0.11,0.0,defective,0,-0.1962,13,40,0.2661,0
p011,accessories,mid,0.09,0.0,not_as_described,2,-0.1232,3,32,0.0961,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.0112,18,72,0.3587,0
p008,electronics,budget,0.13,0.0,defective,0,0.0696,10,51,0.2248,0
p020,apparel,mid,0.24,1.0,wrong_size,1,-0.7677,22,44,0.7365,0
p018,electronics,budget,0.05,1.0,defective,0,0.2984,15,87,0.3077,0
p010,home_appliances,budget,0.1,0.0,defective,0,-0.1753,24,65,0.4621,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3011,18,74,0.2956,0
p015,beauty,budget,0.04,0.0,not_as_described,2,0.1857,7,56,0.2151,0
p012,electronics,mid,0.1,0.0,defective,0,-0.1571,6,34,0.3163,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.4204,17,70,0.2798,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.2065,20,34,0.8613,0
p011,accessories,mid,0.09,0.0,not_as_described,2,0.3609,7,59,0.1536,0
p016,sports,budget,0.06,0.0,not_as_described,2,0.3103,12,49,0.1967,0
